station_id,external_id,name,short_name,lat,lon,rental_methods/0,rental_methods/1,capacity,electric_bike_surcharge_waiver,eightd_has_key_dispenser,eightd_station_services/0/id,eightd_station_services/0/service_type,eightd_station_services/0/bikes_availability,eightd_station_services/0/docks_availability,eightd_station_services/0/name,eightd_station_services/0/description,eightd_station_services/0/schedule_description,eightd_station_services/0/link_for_more_info,has_kiosk
640,0be4f33e-fcbd-4d98-9401-229fd183bd78,Casgrain / Maguire,7113,45.52593260934618,-73.59525293111801,CREDITCARD,KEY,15,false,false,,,,,,,,,true
641,8c6532d4-b6ed-481b-b6c9-585459a6becb,Smith / Peel,7114,45.492837758845226,-73.5564199090004,CREDITCARD,KEY,23,false,false,,,,,,,,,true
642,913c1975-01ea-4a82-b7fe-0e69126f1ba9,Métro Radisson (Sherbrooke / des Groseilliers),7115,45.58917500418707,-73.53965610265732,CREDITCARD,KEY,15,false,false,,,,,,,,,true
643,310b2729-af0a-4e79-8cb9-af1139e0229c,Métro Honoré-Beaugrand (Sherbrooke / Honoré-Beaugrand),7116,45.5967964774917,-73.53517949581145,CREDITCARD,KEY,23,false,false,,,,,,,,,true
644,1257b2a7-d643-4059-a6d9-15f64fe2518f,François-Boivin / Bélanger,7117,45.59259615276133,-73.56617510318756,CREDITCARD,KEY,27,false,false,,,,,,,,,true
645,7e5f3173-c724-4050-8178-2b4e0b2a5e4d,Tellier / des Futailles,7118,45.58600999065885,-73.52183818817139,CREDITCARD,KEY,47,false,false,,,,,,,,,true
646,42196207-6f5d-4c13-ba35-a900d5e1be17,Notre-Dame / Liébert,7119,45.59280261038491,-73.51046562194824,CREDITCARD,KEY,39,false,false,,,,,,,,,true
647,713a0060-2a0b-44f1-99b2-947eaa8dbfc3,Notre-Dame / des Ormeaux,7120,45.59920617334637,-73.5122399032116,CREDITCARD,KEY,31,false,false,,,,,,,,,true
648,d9449bf6-4241-4443-9094-cdfc4c756ed0,de Bruxelles / Hochelaga,7121,45.59264808020603,-73.52521777153015,CREDITCARD,KEY,27,false,false,,,,,,,,,true
649,0ae94fea-0db4-4f0d-af33-f185822d1759,de Belleville / Fleury,7122,45.58116002977833,-73.64124342799187,CREDITCARD,KEY,27,false,false,,,,,,,,,true
650,ca333629-870e-4a74-9ee3-19d8b3af4c3c,des Récollets / Martial,7123,45.59089190991344,-73.64061713218689,CREDITCARD,KEY,27,false,false,,,,,,,,,true
651,2bab7c8c-5374-4286-b14c-e391853f4fcd,Dollard / Bernard,7124,45.51678269880724,-73.61142262816429,CREDITCARD,KEY,23,false,false,,,,,,,,,true
652,a2c00315-461b-4191-b92b-eca7e4bfb066,Rosemont / Viau,7125,45.56833021674857,-73.56666326522826,CREDITCARD,KEY,23,false,false,,,,,,,,,true
653,f7f6df8f-3a19-42c6-8c9c-1816cf38bca9,41e avenue / Rosemont,7126,45.57178977666956,-73.56431499123573,CREDITCARD,KEY,23,false,false,,,,,,,,,true
654,74a3693c-e8b1-4b8d-922a-64f4d7f2f99e,Jeanne-Mance / Beaubien,7127,45.527650097960205,-73.61229971051216,CREDITCARD,KEY,15,false,false,,,,,,,,,true
655,9d1f847c-5f68-47f1-a21a-34876a3926c3,Métro Côte-Vertu (Gohier / Edouard-Laurin),7128,45.512989627641865,-73.68249848484993,CREDITCARD,KEY,25,false,false,,,,,,,,,true
656,99aa90a0-1eeb-42d0-968a-4549dfd76378,de l'Eglise / St-Germain,7129,45.51255920872999,-73.67701068520546,CREDITCARD,KEY,31,false,false,,,,,,,,,true
657,7e04cea7-60a1-4c66-a1c6-272c89a6df97,Métro du Collège (Cartier / Décarie),7130,45.50843904979172,-73.6729645729065,CREDITCARD,KEY,17,false,false,,,,,,,,,true
658,0382a293-bef4-46d4-acce-11a2f811feb4,Bibliothèque du Boisé (Thimens / Todd),7131,45.50463493033909,-73.70443224906921,CREDITCARD,KEY,27,false,false,,,,,,,,,true
659,cc4ccc88-6395-4c60-adbd-337060417059,Ste-Croix / Tassé,7132,45.519492499678165,-73.6851042509079,CREDITCARD,KEY,27,false,false,,,,,,,,,true
660,804472d6-4078-45eb-b56d-dfa36598806c,Thimens / Alexis-Nihon,7133,45.50897852206792,-73.69856357574463,CREDITCARD,KEY,31,false,false,,,,,,,,,true
661,da0056b9-8b90-49b3-98ef-e9e8da4d9541,Poirier / O'Brien,7134,45.52246015438048,-73.69156435132027,CREDITCARD,KEY,23,false,false,,,,,,,,,true
662,f07958e1-1c97-488d-9c91-fc5af07b6903,Cavendish / Poirier,7135,45.50622283591452,-73.71148109436035,CREDITCARD,KEY,23,false,false,,,,,,,,,true
663,ce9d8184-476d-4694-82df-ce19914d9faa,Marcel-Laurin / Beaudet,7136,45.50684315902468,-73.68175685405731,CREDITCARD,KEY,27,false,false,,,,,,,,,true
664,d233c7b6-364e-457f-aa03-2b2b9f0d978c,de Lisieux / Jean-Talon,7137,45.57934937043077,-73.58168095350266,CREDITCARD,KEY,23,false,false,,,,,,,,,true
665,a8ef74e0-2311-4c98-a561-6d85ede53dae,Dumesnil / Bélanger,7138,45.587777966914885,-73.56935352087021,CREDITCARD,KEY,23,false,false,,,,,,,,,true
666,04e73cf3-52ff-4db2-870d-12dc73abd429,Parc Plage,7139,45.50282785563674,-73.52779269218445,CREDITCARD,KEY,23,false,false,,,,,,,,,true
667,d2e0271f-1000-45a5-be2b-826bc3d86065,St-Jacques / des Seigneurs,7140,45.489185716082275,-73.57190027832984,CREDITCARD,KEY,51,false,false,,,,,,,,,true
668,de3734d1-1e5e-41d4-8d32-b67e8d617c41,Turgeon / Notre-Dame,7141,45.478888528072076,-73.58198940753937,CREDITCARD,KEY,15,false,false,,,,,,,,,true
669,a95dc189-f8e1-4cd6-82fd-891faf88b941,Elgar / de l'Île-des-Sœurs,7142,45.45682318753668,-73.546804189682,CREDITCARD,KEY,14,false,false,,,,,,,,,true
670,79bc2886-1f1e-4d36-9e73-6a2a01804c87,LaSalle / Godin,7143,45.44693448484644,-73.57219934463501,CREDITCARD,KEY,27,false,false,,,,,,,,,true
671,858c516c-52f9-4343-b3e8-1f39761519a0,Hickson / Wellington,7144,45.46489251773306,-73.56699787080288,CREDITCARD,KEY,15,false,false,,,,,,,,,true
672,cfc793a2-de06-4a1f-8eb5-598089b390a4,Argyle / Bannantyne,7145,45.453318765468914,-73.5767751932144,CREDITCARD,KEY,15,false,false,,,,,,,,,true
673,d6622a9d-b9f1-4cb0-b4e8-3764196c6373,Lusignan / St-Jacques,7146,45.492222393331566,-73.56934815645218,CREDITCARD,KEY,23,false,false,,,,,,,,,true
674,ee5a7123-8734-49db-90bc-f38bc58fc962,Métro de Castelnau (de Castelnau / Clark),7147,45.53473935096963,-73.62076878547667,CREDITCARD,KEY,15,false,false,,,,,,,,,true
675,f7d3d0fa-f0ca-47f4-953b-77762e63d799,Papineau / Émile-Journault,7148,45.55988367688166,-73.63356828689575,CREDITCARD,KEY,31,false,false,,,,,,,,,true
676,b592407b-8242-4697-8d3f-be5525e640d8,16e avenue / Jean-Talon,7149,45.56244008398078,-73.59533339738846,CREDITCARD,KEY,11,false,false,,,,,,,,,true
682,9dba1653-7543-48b2-99aa-f838cb46f145,du Souvenir / Chomedey,7150,45.55188644388879,-73.74444007873535,CREDITCARD,KEY,15,false,false,,,,,,,,,true
683,44cbae13-8ad5-4b8f-8db8-37f541c9f192,Métro Montmorency (de l'Avenir / Jacques-Tétreault),7151,45.558108953383545,-73.71959745883942,CREDITCARD,KEY,19,false,false,,,,,,,,,true
684,0d94b6af-95d3-453c-9bbb-b56d137e9acc,Parc St-Claude (7e avenue / 8e rue),7152,45.56266824826759,-73.6923623085022,CREDITCARD,KEY,27,false,false,,,,,,,,,true
685,f81acbc2-eda3-45a3-a8fe-34f96230910b,Métro Cartier (des Laurentides / Cartier),7153,45.56002974868339,-73.68133574724197,CREDITCARD,KEY,19,false,false,,,,,,,,,true
